d_id,d_sector,d_lat,d_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,h_id,h_sector,h_lat,h_lon
1,Sector 9,29.6987447,-95.6599566,2054,2112,1970,2214,2245,2067,2029,2053,2270,2091,2052,2048,1948,1625,1623,1499,1,Sector 1,29.1942643,-95.1667898
1,Sector 9,29.6987447,-95.6599566,2970,2849,2824,2851,2876,2662,2603,2274,2189,2110,1955,1571,1810,1641,1584,1563,2,Sector 2,29.1829815,-95.6401906
1,Sector 9,29.6987447,-95.6599566,4899,5000,4951,4982,5072,4714,4588,4500,4454,4522,4145,3801,3699,3098,2875,2877,3,Sector 3,29.4803873,-95.2866936
1,Sector 9,29.6987447,-95.6599566,14963,14935,14962,14380,14271,13648,13026,11352,14955,11439,11037,10331,10698,10256,9919,10447,4,Sector 4,29.5132495,-95.539945
1,Sector 9,29.6987447,-95.6599566,2837,2913,2783,2820,2699,2533,2370,2101,2194,2261,2154,1941,1789,1763,1683,1895,5,Sector 5,29.6374507,-95.3108203
1,Sector 9,29.6987447,-95.6599566,8307,8822,8913,8473,8387,7633,7196,6460,6972,6956,6780,6331,5906,6076,6090,6468,6,Sector 6,29.6516129,-95.4641014
1,Sector 9,29.6987447,-95.6599566,13483,13584,14141,12840,12989,12302,10350,9476,5065,8466,7535,5081,5470,5347,5070,5414,7,Sector 7,29.6242447,-95.8964391
1,Sector 9,29.6987447,-95.6599566,2021,2083,2154,2160,2204,2070,2068,2252,2328,2111,2169,2309,2244,2148,2064,2167,8,Sector 8,29.6987915,-95.2098515
1,Sector 9,29.6987447,-95.6599566,8456,8835,9508,8779,8508,8170,7604,6715,7275,7235,6844,7060,6818,6602,6390,7079,10,Sector 10,29.7392491,-95.5184975
1,Sector 9,29.6987447,-95.6599566,10100,10313,10862,9825,9806,9368,8823,7750,8148,7564,7403,6752,6411,6033,5701,6088,11,Sector 11,29.7452418,-95.3666589
1,Sector 9,29.6987447,-95.6599566,3373,3476,3652,3604,3668,3509,3607,3250,3280,3166,3103,3433,3245,3095,2907,3087,12,Sector 12,29.6681125,-95.0502741
1,Sector 9,29.6987447,-95.6599566,3337,3302,3499,3249,3243,3177,2715,2471,3037,2734,2886,2615,2625,2632,2536,2905,13,Sector 13,29.8194315,-95.5180585
1,Sector 9,29.6987447,-95.6599566,1360,1363,1433,1509,1487,1312,1317,1285,1199,1190,1127,1220,1016,1005,969,894,14,Sector 14,29.5852766,-94.7047493
1,Sector 9,29.6987447,-95.6599566,4309,4457,4492,4267,4246,4034,3832,3662,3688,3658,3754,3596,3318,3359,3239,3478,15,Sector 15,29.8781997,-95.4654402
1,Sector 9,29.6987447,-95.6599566,1812,1694,1619,1615,1516,1422,1435,1523,1621,1558,1538,1697,1568,1507,1505,1491,16,Sector 16,29.8814437,-95.3618019
1,Sector 9,29.6987447,-95.6599566,1965,1883,1940,1949,1820,1654,1688,1591,1579,1585,1534,1660,1622,1479,1460,1478,17,Sector 17,29.8502378,-95.2479191
1,Sector 9,29.6987447,-95.6599566,15629,16231,16743,15226,15710,15424,13694,12580,10340,12970,12452,11690,11037,10652,10058,10228,18,Sector 18,29.8675793,-95.6774241
1,Sector 9,29.6987447,-95.6599566,10846,11098,11860,11211,11189,10606,10218,9191,8208,9119,9332,8633,7851,7981,7462,7528,19,Sector 19,29.9992377,-95.5717887
1,Sector 9,29.6987447,-95.6599566,2265,2284,2236,2210,2381,2308,1859,2013,1481,1910,1799,1582,1464,1422,1349,1548,20,Sector 20,29.9302685,-95.9538541
1,Sector 9,29.6987447,-95.6599566,2420,2380,2331,2341,2258,2225,2078,1714,1342,1655,1574,1323,1201,1185,1109,1122,21,Sector 21,30.0391699,-95.3377273
1,Sector 9,29.6987447,-95.6599566,3616,3675,3906,3791,3853,3503,3512,2950,2577,2824,2572,2493,2309,2212,2121,2288,22,Sector 22,29.9578635,-95.085083
1,Sector 9,29.6987447,-95.6599566,1061,1042,1085,1256,1237,1202,1089,902,889,894,693,507,471,397,442,418,23,Sector 23,30.1293246,-94.7878595
1,Sector 9,29.6987447,-95.6599566,2152,2074,2136,2170,2029,1880,1868,1912,1690,1533,1519,1316,1197,1146,1026,1010,24,Sector 24,30.3016492,-95.3328725
1,Sector 9,29.6987447,-95.6599566,4681,4750,4754,4541,4585,4367,4053,4057,3614,3609,3579,3112,2902,2673,2489,2494,25,Sector 25,30.2596836,-95.7269317
