h_id,h_sector,h_lat,h_lon,h_Workers,h_Workers2015,h_Workers2014,Workers2013,Workers2011,Workers2009,d_id,d_sector,d_lat,d_lon
1,48015760100,29.66414684,-96.10298016,40,,,,,,3,48015760300,29.79320213,-96.24914502
1,48015760100,29.66414684,-96.10298016,38,,,,,,4,48157673101,29.74138074,-95.81883124
1,48015760100,29.66414684,-96.10298016,37,,,,,,5,48481740100,29.47188095,-96.18059091
1,48015760100,29.66414684,-96.10298016,31,,,,,,6,48157675000,29.56629252,-95.79353933
1,48015760100,29.66414684,-96.10298016,21,,,,,,7,48015760200,29.78282149,-96.1076332
1,48015760100,29.66414684,-96.10298016,20,,,,,,8,48201100000,29.75738955,-95.36317172
1,48015760100,29.66414684,-96.10298016,19,,,,,,9,48473680100,29.81271319,-95.87152661
1,48015760100,29.66414684,-96.10298016,18,,,,,,10,48157675200,29.54316469,-95.79568464
1,48015760100,29.66414684,-96.10298016,16,,,,,,11,48157675800,29.52918464,-95.97254131
