h_id,h_sector,h_lat,h_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,d_id,d_sector,d_lat,d_lon
1,Sector 15,29.8781997,-95.4654402,305,290,257,284,198,209,220,264,266,293,270,231,240,214,209,242,1,Sector 1,29.1942643,-95.1667898
1,Sector 15,29.8781997,-95.4654402,183,170,175,144,150,146,98,118,129,129,136,113,114,114,119,110,2,Sector 2,29.1829815,-95.6401906
1,Sector 15,29.8781997,-95.4654402,591,661,590,614,554,529,531,536,527,558,517,532,510,502,596,523,3,Sector 3,29.4803873,-95.2866936
1,Sector 15,29.8781997,-95.4654402,1300,1280,1282,1210,1044,1146,1028,1075,1020,1019,1066,1041,917,870,950,834,4,Sector 4,29.5132495,-95.539945
1,Sector 15,29.8781997,-95.4654402,900,892,937,977,864,840,879,951,965,1001,1010,1153,1036,1069,1022,1160,5,Sector 5,29.6374507,-95.3108203
1,Sector 15,29.8781997,-95.4654402,2116,2201,2290,2185,2055,2108,1931,1988,2082,2159,2185,2524,2478,2534,2605,2494,6,Sector 6,29.6516129,-95.4641014
1,Sector 15,29.8781997,-95.4654402,554,497,412,399,422,346,333,313,342,341,295,353,304,222,282,238,7,Sector 7,29.6242447,-95.8964391
1,Sector 15,29.8781997,-95.4654402,1229,1201,1306,1190,1246,1217,1278,1325,1405,1434,1295,1246,1103,1091,1090,1106,8,Sector 8,29.6987915,-95.2098515
1,Sector 15,29.8781997,-95.4654402,4309,4457,4492,4267,4246,4034,3832,3662,3688,3658,3754,3596,3318,3359,3239,3478,9,Sector 9,29.6987447,-95.6599566
1,Sector 15,29.8781997,-95.4654402,8598,9030,9203,8596,8199,8231,8100,7547,7891,8474,8628,8815,8487,8693,8581,9398,10,Sector 10,29.7392491,-95.5184975
1,Sector 15,29.8781997,-95.4654402,24861,25222,25686,24403,24082,23762,24031,24756,25543,25813,25528,26341,26399,26020,26497,28537,11,Sector 11,29.7452418,-95.3666589
1,Sector 15,29.8781997,-95.4654402,1790,1651,1496,1424,1472,1410,1400,1412,1440,1466,1398,1462,1339,1312,1237,1276,12,Sector 12,29.6681125,-95.0502741
1,Sector 15,29.8781997,-95.4654402,7161,7066,7411,7090,6712,6477,6355,6178,7346,7894,7915,8053,7582,7668,7780,7941,13,Sector 13,29.8194315,-95.5180585
1,Sector 15,29.8781997,-95.4654402,334,344,345,353,250,259,288,348,343,374,323,299,299,284,283,284,14,Sector 14,29.5852766,-94.7047493
1,Sector 15,29.8781997,-95.4654402,5456,5576,5753,5538,5329,5057,5065,5381,5690,5585,5609,5828,5415,5761,5798,6063,16,Sector 16,29.8814437,-95.3618019
1,Sector 15,29.8781997,-95.4654402,1141,1273,1387,1318,1391,1244,1214,1152,1300,1313,1315,1218,1179,1248,1111,1229,17,Sector 17,29.8502378,-95.2479191
1,Sector 15,29.8781997,-95.4654402,5076,5318,5286,5207,4705,4437,3976,3467,4048,4140,4228,3996,3635,3524,3499,3725,18,Sector 18,29.8675793,-95.6774241
1,Sector 15,29.8781997,-95.4654402,10815,10632,10757,10297,10093,9620,9044,8678,9374,9367,9379,9035,8605,8436,8329,8289,19,Sector 19,29.9992377,-95.5717887
1,Sector 15,29.8781997,-95.4654402,366,328,329,317,178,170,293,283,286,246,286,333,329,252,309,270,20,Sector 20,29.9302685,-95.9538541
1,Sector 15,29.8781997,-95.4654402,4097,4302,4357,4074,3908,3866,3896,3644,4647,4747,4785,4416,4197,4035,3874,4257,21,Sector 21,30.0391699,-95.3377273
1,Sector 15,29.8781997,-95.4654402,1296,1317,1294,1375,1356,1169,1090,1003,1111,1081,1062,986,877,866,866,933,22,Sector 22,29.9578635,-95.085083
1,Sector 15,29.8781997,-95.4654402,101,107,97,101,98,66,81,67,109,134,139,96,132,135,124,111,23,Sector 23,30.1293246,-94.7878595
1,Sector 15,29.8781997,-95.4654402,704,658,684,747,630,644,567,561,664,532,541,530,570,514,567,571,24,Sector 24,30.3016492,-95.3328725
1,Sector 15,29.8781997,-95.4654402,2797,2787,2268,2105,2016,1853,1713,1594,1887,1832,1706,1670,1472,1451,1411,1076,25,Sector 25,30.2596836,-95.7269317
