d_id,d_sector,d_lat,d_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,h_id,h_sector,h_lat,h_lon
1,Sector 13,29.8194315,-95.5180585,683,656,622,754,659,680,723,780,885,721,807,799,806,699,982,925,1,Sector 1,29.1942643,-95.1667898
1,Sector 13,29.8194315,-95.5180585,523,495,551,538,603,512,517,468,516,467,431,407,443,418,565,582,2,Sector 2,29.1829815,-95.6401906
1,Sector 13,29.8194315,-95.5180585,2067,2187,2120,2205,2186,2170,2171,2463,2679,2586,2413,2197,2030,1804,1773,1756,3,Sector 3,29.4803873,-95.2866936
1,Sector 13,29.8194315,-95.5180585,3090,3022,3180,3014,3050,2884,2816,2589,3457,3078,3070,2536,2532,2392,2409,2402,4,Sector 4,29.5132495,-95.539945
1,Sector 13,29.8194315,-95.5180585,1757,1756,1797,1809,1722,1629,1603,1484,1830,1901,1867,1672,1579,1559,1618,1798,5,Sector 5,29.6374507,-95.3108203
1,Sector 13,29.8194315,-95.5180585,3806,4007,4130,3930,3787,3529,3347,3171,3544,3637,3732,3693,3696,3591,3633,3803,6,Sector 6,29.6516129,-95.4641014
1,Sector 13,29.8194315,-95.5180585,2315,2237,2223,2181,2138,2044,1757,1683,1124,1749,1670,847,952,915,942,1010,7,Sector 7,29.6242447,-95.8964391
1,Sector 13,29.8194315,-95.5180585,1893,1845,1919,1936,1816,1819,1793,1700,2128,2079,2175,2178,2213,2082,2144,2207,8,Sector 8,29.6987915,-95.2098515
1,Sector 13,29.8194315,-95.5180585,9158,9762,10086,9840,9488,9248,8677,8318,8756,9784,10134,9730,9277,9209,9159,9479,9,Sector 9,29.6987447,-95.6599566
1,Sector 13,29.8194315,-95.5180585,3865,4059,4350,3864,3775,3540,3292,3209,3611,3666,3661,4122,3932,3881,4052,4011,10,Sector 10,29.7392491,-95.5184975
1,Sector 13,29.8194315,-95.5180585,6649,6877,6915,6775,6367,6460,6174,5990,7116,6868,7171,6513,6269,6033,6283,6653,12,Sector 11,29.7452418,-95.3666589
1,Sector 13,29.8194315,-95.5180585,1799,1765,1752,1719,1602,1659,1680,1735,1927,1890,1956,2116,2151,1997,2026,2068,13,Sector 12,29.6681125,-95.0502741
1,Sector 13,29.8194315,-95.5180585,619,563,523,555,579,585,574,573,606,595,588,581,610,582,544,520,14,Sector 14,29.5852766,-94.7047493
1,Sector 13,29.8194315,-95.5180585,7161,7066,7411,7090,6712,6477,6355,6178,7346,7894,7915,8053,7582,7668,7780,7941,15,Sector 15,29.8781997,-95.4654402
1,Sector 13,29.8194315,-95.5180585,2712,2751,2755,2779,2705,2583,2484,2456,2876,2833,2956,2857,2764,2724,2780,2936,16,Sector 16,29.8814437,-95.3618019
1,Sector 13,29.8194315,-95.5180585,2232,2279,2220,2374,2090,2121,2066,1973,2386,2662,2614,2636,2240,2166,2298,2417,17,Sector 17,29.8502378,-95.2479191
1,Sector 13,29.8194315,-95.5180585,9654,9814,10324,9905,9739,9700,9197,8778,7511,9468,9220,8753,8312,8011,7550,7521,18,Sector 18,29.8675793,-95.6774241
1,Sector 13,29.8194315,-95.5180585,11246,11371,11767,11347,11321,11226,11135,10326,10261,11407,11477,11267,10237,9847,9826,9690,19,Sector 19,29.9992377,-95.5717887
1,Sector 13,29.8194315,-95.5180585,821,779,808,780,779,755,749,835,771,854,816,620,658,673,712,732,20,Sector 20,29.9302685,-95.9538541
1,Sector 13,29.8194315,-95.5180585,2606,2437,2677,2519,2252,2245,2248,2130,1734,2281,2093,1758,1655,1662,1481,1546,21,Sector 21,30.0391699,-95.3377273
1,Sector 13,29.8194315,-95.5180585,3075,3011,3096,3092,3023,3029,2951,2808,2636,2979,2900,2645,2344,2178,2205,2191,22,Sector 22,29.9578635,-95.085083
1,Sector 13,29.8194315,-95.5180585,625,649,642,695,790,740,666,615,653,577,524,381,359,316,321,456,23,Sector 23,30.1293246,-94.7878595
1,Sector 13,29.8194315,-95.5180585,1469,1486,1494,1507,1530,1430,1337,1509,1469,1345,1342,1287,1246,1200,1073,1072,24,Sector 24,30.3016492,-95.3328725
1,Sector 13,29.8194315,-95.5180585,3338,3426,3455,3439,3439,3386,3233,3613,3634,3654,3549,3541,3316,3178,2981,2960,25,Sector 25,30.2596836,-95.7269317
