h_id,h_sector,h_lat,h_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,d_id,d_sector,d_lat,d_lon
1,Sector 1,29.1942643,-95.1667898,5548,5664,5826,5263,5307,5185,5111,5214,5580,5889,5909,5882,5825,6073,5657,5892,2,Sector 2,29.1829815,-95.6401906
1,Sector 1,29.1942643,-95.1667898,4484,4475,4411,4273,4306,4141,3340,3422,3606,3638,3695,3475,3408,3348,3422,3451,3,Sector 3,29.4803873,-95.2866936
1,Sector 1,29.1942643,-95.1667898,1301,1313,1361,1148,1067,992,1023,925,1029,990,895,806,780,752,664,632,4,Sector 4,29.5132495,-95.539945
1,Sector 1,29.1942643,-95.1667898,1198,1331,1239,1253,1132,1191,1143,1162,1244,1371,1341,1187,1258,1479,1291,1145,5,Sector 5,29.6374507,-95.3108203
1,Sector 1,29.1942643,-95.1667898,915,853,848,791,764,758,758,820,1046,1107,1108,1334,1265,1268,1352,1280,6,Sector 6,29.6516129,-95.4641014
1,Sector 1,29.1942643,-95.1667898,444,467,443,391,394,347,340,352,374,304,314,335,236,239,219,186,7,Sector 7,29.6242447,-95.8964391
1,Sector 1,29.1942643,-95.1667898,2134,2116,2143,1884,1966,1754,1768,1602,1705,1793,1885,1607,1389,1260,1439,1276,8,Sector 8,29.6987915,-95.2098515
1,Sector 1,29.1942643,-95.1667898,2054,2112,1970,2214,2245,2067,2029,2053,2270,2091,2052,2048,1948,1625,1623,1499,9,Sector 9,29.6987447,-95.6599566
1,Sector 1,29.1942643,-95.1667898,2045,1957,1938,1880,1935,1927,1948,1938,2059,2117,2210,2372,2316,2213,2308,2102,10,Sector 10,29.7392491,-95.5184975
1,Sector 1,29.1942643,-95.1667898,5738,5717,6001,5724,5310,5155,5556,5644,6487,5534,5457,5048,5335,4949,5096,5039,11,Sector 11,29.7452418,-95.3666589
1,Sector 1,29.1942643,-95.1667898,8023,7818,7325,7181,6639,6455,6661,6381,6279,6385,6327,5290,5019,4741,4630,3917,12,Sector 12,29.6681125,-95.0502741
1,Sector 1,29.1942643,-95.1667898,683,656,622,754,659,680,723,780,885,721,807,799,806,699,982,925,13,Sector 13,29.8194315,-95.5180585
1,Sector 1,29.1942643,-95.1667898,12987,13418,12683,11859,11860,11808,11636,11596,10785,13274,13241,14957,14569,14929,15384,14701,14,Sector 14,29.5852766,-94.7047493
1,Sector 1,29.1942643,-95.1667898,587,658,563,596,614,624,620,670,687,690,654,641,612,566,563,611,15,Sector 15,29.8781997,-95.4654402
1,Sector 1,29.1942643,-95.1667898,444,441,427,411,434,378,413,415,453,488,472,488,432,399,408,421,16,Sector 16,29.8814437,-95.3618019
1,Sector 1,29.1942643,-95.1667898,318,332,338,336,337,348,323,287,374,345,304,382,334,288,386,275,17,Sector 17,29.8502378,-95.2479191
1,Sector 1,29.1942643,-95.1667898,973,964,1008,990,871,827,835,902,794,707,730,629,588,546,507,462,18,Sector 18,29.8675793,-95.6774241
1,Sector 1,29.1942643,-95.1667898,1256,1256,1157,1238,1117,1097,1050,1063,1096,1068,1053,1087,1010,896,893,857,19,Sector 19,29.9992377,-95.5717887
1,Sector 1,29.1942643,-95.1667898,106,68,77,96,119,111,143,65,71,58,81,43,95,65,54,71,20,Sector 20,29.9302685,-95.9538541
1,Sector 1,29.1942643,-95.1667898,590,629,587,587,581,561,607,623,789,771,745,738,709,663,631,557,21,Sector 21,30.0391699,-95.3377273
1,Sector 1,29.1942643,-95.1667898,692,671,662,583,649,639,568,535,547,564,562,536,463,432,416,442,22,Sector 22,29.9578635,-95.085083
1,Sector 1,29.1942643,-95.1667898,119,101,103,122,107,104,87,73,109,130,135,121,109,96,130,106,23,Sector 23,30.1293246,-94.7878595
1,Sector 1,29.1942643,-95.1667898,342,313,331,274,281,265,307,275,310,347,309,259,236,241,235,212,24,Sector 24,30.3016492,-95.3328725
1,Sector 1,29.1942643,-95.1667898,781,746,677,699,643,612,586,654,567,583,478,419,368,357,340,307,25,Sector 25,30.2596836,-95.7269317
