d_id,d_sector,d_lat,d_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,h_id,h_sector,h_lat,h_lon
1,Sector 15,29.8781997,-95.4654402,587,658,563,596,614,624,620,670,687,690,654,641,612,566,563,611,1,Sector 1,29.1942643,-95.1667898
1,Sector 15,29.8781997,-95.4654402,516,480,465,484,449,430,431,360,444,333,361,316,347,371,348,346,2,Sector 2,29.1829815,-95.6401906
1,Sector 15,29.8781997,-95.4654402,1915,1860,1729,1717,1697,1699,1717,1704,1797,1904,1770,1601,1460,1389,1380,1328,3,Sector 3,29.4803873,-95.2866936
1,Sector 15,29.8781997,-95.4654402,2426,2392,2363,2287,2262,2161,2106,1748,2422,1999,2005,1785,1858,1762,1874,1795,4,Sector 4,29.5132495,-95.539945
1,Sector 15,29.8781997,-95.4654402,1656,1614,1723,1594,1540,1517,1515,1381,1543,1658,1605,1566,1515,1538,1599,1662,5,Sector 5,29.6374507,-95.3108203
1,Sector 15,29.8781997,-95.4654402,2861,2822,2927,2795,2673,2544,2432,2324,2558,2683,2606,2842,2782,2850,3101,3285,6,Sector 6,29.6516129,-95.4641014
1,Sector 15,29.8781997,-95.4654402,1646,1508,1602,1481,1477,1303,1204,1059,847,1070,1199,614,746,667,648,787,7,Sector 7,29.6242447,-95.8964391
1,Sector 15,29.8781997,-95.4654402,1920,1924,1929,1984,1899,1902,1790,1775,2033,1901,1926,2126,2002,2059,2338,2225,8,Sector 8,29.6987915,-95.2098515
1,Sector 15,29.8781997,-95.4654402,6028,6134,6387,5986,6134,5770,5733,5100,5060,5945,5648,5253,5133,5025,5231,5370,9,Sector 9,29.6987447,-95.6599566
1,Sector 15,29.8781997,-95.4654402,2489,2457,2630,2411,2363,2210,2134,1942,2207,2093,2195,2279,2141,2095,2437,2454,10,Sector 10,29.7392491,-95.5184975
1,Sector 15,29.8781997,-95.4654402,6230,6288,6451,6173,6032,5976,5714,5281,6073,6333,5850,6022,5904,6066,6558,6774,11,Sector 11,29.7452418,-95.3666589
1,Sector 15,29.8781997,-95.4654402,1575,1588,1685,1706,1760,1716,1683,1725,1933,1962,1774,1980,1871,1865,1918,2112,12,Sector 12,29.6681125,-95.0502741
1,Sector 15,29.8781997,-95.4654402,2715,2744,2889,2768,2753,2661,2459,2382,2873,2786,2662,2898,2813,2854,3081,3247,13,Sector 13,29.8194315,-95.5180585
1,Sector 15,29.8781997,-95.4654402,592,573,575,601,597,617,635,548,625,652,549,568,561,496,507,532,14,Sector 14,29.5852766,-94.7047493
1,Sector 15,29.8781997,-95.4654402,3637,3652,4098,3848,3520,3542,3267,2973,3779,3864,3737,4080,3889,4014,4462,4621,16,Sector 16,29.8814437,-95.3618019
1,Sector 15,29.8781997,-95.4654402,2781,2959,2920,2771,2723,2562,2611,2255,2667,2801,2726,2774,2594,2877,2924,3064,17,Sector 17,29.8502378,-95.2479191
1,Sector 15,29.8781997,-95.4654402,6558,6456,6879,6378,6597,6278,5941,5212,4347,5509,5197,4921,4643,4689,4583,4405,18,Sector 18,29.8675793,-95.6774241
1,Sector 15,29.8781997,-95.4654402,12961,12920,13528,12743,12634,12485,12231,10564,10182,11236,11013,11292,10185,10009,10289,10364,19,Sector 19,29.9992377,-95.5717887
1,Sector 15,29.8781997,-95.4654402,613,549,563,510,569,538,480,514,531,495,515,417,426,394,477,407,20,Sector 20,29.9302685,-95.9538541
1,Sector 15,29.8781997,-95.4654402,3398,3358,3405,3135,2984,2942,2778,2430,2047,2681,2490,2207,2101,2106,1954,2041,21,Sector 21,30.0391699,-95.3377273
1,Sector 15,29.8781997,-95.4654402,3379,3496,3424,3366,3229,3277,3199,2957,2678,3062,2980,2646,2539,2478,2516,2492,22,Sector 22,29.9578635,-95.085083
1,Sector 15,29.8781997,-95.4654402,752,725,716,827,854,853,766,684,724,669,643,482,392,389,418,478,23,Sector 23,30.1293246,-94.7878595
1,Sector 15,29.8781997,-95.4654402,1792,1714,1792,1841,1698,1675,1554,1624,1396,1377,1360,1362,1276,1228,1294,1215,24,Sector 24,30.3016492,-95.3328725
1,Sector 15,29.8781997,-95.4654402,3979,3835,3990,3846,3622,3628,3512,3649,3441,3592,3475,3598,3375,3436,3276,3335,25,Sector 25,30.2596836,-95.7269317
