d_id,d_tract,d_lat,d_lon,h_id,h_tract,h_lat,h_lon,h_Workers
48167720600,48167720600,29.45045737,-95.14949846,48167724500,48167724500,29.30375087,-94.79451963,97
48167720900,48167720900,29.4553281,-95.05966552,48167724500,48167724500,29.30375087,-94.79451963,36
48167721900,48167721900,29.42886574,-94.99065866,48167724500,48167724500,29.30375087,-94.79451963,68
48167722001,48167722001,29.41994974,-94.91219729,48167724500,48167724500,29.30375087,-94.79451963,75
48167722002,48167722002,29.40131963,-94.9310115,48167724500,48167724500,29.30375087,-94.79451963,42
48167722100,48167722100,29.40242569,-94.90888602,48167724500,48167724500,29.30375087,-94.79451963,83
48167722300,48167722300,29.39011899,-94.9240602,48167724500,48167724500,29.30375087,-94.79451963,84
48167722600,48167722600,29.38821784,-94.96500842,48167724500,48167724500,29.30375087,-94.79451963,23
48167722700,48167722700,29.38696049,-94.98957667,48167724500,48167724500,29.30375087,-94.79451963,58
48167722800,48167722800,29.3657666,-94.96463672,48167724500,48167724500,29.30375087,-94.79451963,43
48167722900,48167722900,29.36326242,-94.98003792,48167724500,48167724500,29.30375087,-94.79451963,42
48167723000,48167723000,29.37380575,-94.98671006,48167724500,48167724500,29.30375087,-94.79451963,34
48167723100,48167723100,29.39182119,-95.01336641,48167724500,48167724500,29.30375087,-94.79451963,41
48167723200,48167723200,29.37204628,-95.0248537,48167724500,48167724500,29.30375087,-94.79451963,35
48167723400,48167723400,29.41057963,-95.13973611,48167724500,48167724500,29.30375087,-94.79451963,57
48167723501,48167723501,29.35538572,-95.07056015,48167724500,48167724500,29.30375087,-94.79451963,16
48167723600,48167723600,29.28959937,-95.03422723,48167724500,48167724500,29.30375087,-94.79451963,44
48167723700,48167723700,29.34359668,-94.98444019,48167724500,48167724500,29.30375087,-94.79451963,17
48167723800,48167723800,29.33164604,-94.94341713,48167724500,48167724500,29.30375087,-94.79451963,62
48167723900,48167723900,29.469886,-94.71576197,48167724500,48167724500,29.30375087,-94.79451963,14
48167724000,48167724000,29.32312717,-94.82600765,48167724500,48167724500,29.30375087,-94.79451963,18
48167724101,48167724101,29.32588338,-94.75624191,48167724500,48167724500,29.30375087,-94.79451963,60
48167724200,48167724200,29.31972347,-94.77226327,48167724500,48167724500,29.30375087,-94.79451963,80
48167724300,48167724300,29.30771212,-94.78036204,48167724500,48167724500,29.30375087,-94.79451963,110
48167724400,48167724400,29.29900804,-94.78439453,48167724500,48167724500,29.30375087,-94.79451963,140
48167724600,48167724600,29.29765354,-94.80807314,48167724500,48167724500,29.30375087,-94.79451963,32
48167724700,48167724700,29.29460409,-94.7998089,48167724500,48167724500,29.30375087,-94.79451963,46
48167724800,48167724800,29.2920594,-94.79279217,48167724500,48167724500,29.30375087,-94.79451963,78
48167724900,48167724900,29.28692002,-94.80139616,48167724500,48167724500,29.30375087,-94.79451963,81
48167725000,48167725000,29.28311847,-94.80819102,48167724500,48167724500,29.30375087,-94.79451963,106
48167725100,48167725100,29.29077159,-94.80957772,48167724500,48167724500,29.30375087,-94.79451963,58
48167725200,48167725200,29.29048997,-94.82163846,48167724500,48167724500,29.30375087,-94.79451963,52
48167725300,48167725300,29.28617398,-94.82691835,48167724500,48167724500,29.30375087,-94.79451963,91
48167725400,48167725400,29.28192184,-94.82086156,48167724500,48167724500,29.30375087,-94.79451963,133
48167725500,48167725500,29.2754125,-94.81908577,48167724500,48167724500,29.30375087,-94.79451963,52
48167725600,48167725600,29.26752551,-94.83224709,48167724500,48167724500,29.30375087,-94.79451963,136
48167725700,48167725700,29.2650154,-94.84310289,48167724500,48167724500,29.30375087,-94.79451963,117
48167725800,48167725800,29.28280543,-94.85865346,48167724500,48167724500,29.30375087,-94.79451963,127
48167725900,48167725900,29.26408141,-94.86283411,48167724500,48167724500,29.30375087,-94.79451963,80
48167726000,48167726000,29.2629553,-94.92364497,48167724500,48167724500,29.30375087,-94.79451963,90
48167726100,48167726100,29.18331429,-95.02129433,48167724500,48167724500,29.30375087,-94.79451963,55
48167726200,48167726200,29.35881487,-94.9142023,48167724500,48167724500,29.30375087,-94.79451963,20
48167724400,48167724400,29.29900804,-94.78439453,48167724700,48167724700,29.29460409,-94.7998089,19
48167724600,48167724600,29.29765354,-94.80807314,48167724700,48167724700,29.29460409,-94.7998089,13
48167724200,48167724200,29.31972347,-94.77226327,48167724800,48167724800,29.2920594,-94.79279217,16
48167725500,48167725500,29.2754125,-94.81908577,48167725000,48167725000,29.28311847,-94.80819102,10
48167724000,48167724000,29.32312717,-94.82600765,48167725100,48167725100,29.29077159,-94.80957772,6
48167724500,48167724500,29.30375087,-94.79451963,48167725100,48167725100,29.29077159,-94.80957772,7
48167724900,48167724900,29.28692002,-94.80139616,48167725100,48167725100,29.29077159,-94.80957772,15
48167725000,48167725000,29.28311847,-94.80819102,48167725100,48167725100,29.29077159,-94.80957772,19
48167725400,48167725400,29.28192184,-94.82086156,48167725100,48167725100,29.29077159,-94.80957772,35
48167724500,48167724500,29.30375087,-94.79451963,48167725400,48167725400,29.28192184,-94.82086156,7
48167725500,48167725500,29.2754125,-94.81908577,48167725400,48167725400,29.28192184,-94.82086156,8
48167724101,48167724101,29.32588338,-94.75624191,48167725500,48167725500,29.2754125,-94.81908577,13
48167724200,48167724200,29.31972347,-94.77226327,48167725500,48167725500,29.2754125,-94.81908577,15
48167724400,48167724400,29.29900804,-94.78439453,48167725500,48167725500,29.2754125,-94.81908577,26
48167724600,48167724600,29.29765354,-94.80807314,48167725500,48167725500,29.2754125,-94.81908577,13
48167724700,48167724700,29.29460409,-94.7998089,48167725500,48167725500,29.2754125,-94.81908577,15
48167724800,48167724800,29.2920594,-94.79279217,48167725500,48167725500,29.2754125,-94.81908577,16
48167725200,48167725200,29.29048997,-94.82163846,48167725500,48167725500,29.2754125,-94.81908577,12
48167725300,48167725300,29.28617398,-94.82691835,48167725500,48167725500,29.2754125,-94.81908577,21
48167725400,48167725400,29.28192184,-94.82086156,48167725500,48167725500,29.2754125,-94.81908577,26
48167725600,48167725600,29.26752551,-94.83224709,48167725500,48167725500,29.2754125,-94.81908577,28
48167722800,48167722800,29.3657666,-94.96463672,48167725600,48167725600,29.26752551,-94.83224709,16
48167724000,48167724000,29.32312717,-94.82600765,48167725600,48167725600,29.26752551,-94.83224709,11
48167724200,48167724200,29.31972347,-94.77226327,48167725600,48167725600,29.26752551,-94.83224709,24
48167724300,48167724300,29.30771212,-94.78036204,48167725600,48167725600,29.26752551,-94.83224709,24
48167724400,48167724400,29.29900804,-94.78439453,48167725600,48167725600,29.26752551,-94.83224709,27
48167724500,48167724500,29.30375087,-94.79451963,48167725600,48167725600,29.26752551,-94.83224709,16
48167724600,48167724600,29.29765354,-94.80807314,48167725600,48167725600,29.26752551,-94.83224709,15
48167724700,48167724700,29.29460409,-94.7998089,48167725600,48167725600,29.26752551,-94.83224709,27
48167724800,48167724800,29.2920594,-94.79279217,48167725600,48167725600,29.26752551,-94.83224709,20
48167724900,48167724900,29.28692002,-94.80139616,48167725600,48167725600,29.26752551,-94.83224709,16
48167725000,48167725000,29.28311847,-94.80819102,48167725600,48167725600,29.26752551,-94.83224709,27
48167725100,48167725100,29.29077159,-94.80957772,48167725600,48167725600,29.26752551,-94.83224709,27
48167725200,48167725200,29.29048997,-94.82163846,48167725600,48167725600,29.26752551,-94.83224709,23
48167725300,48167725300,29.28617398,-94.82691835,48167725600,48167725600,29.26752551,-94.83224709,20
48167725400,48167725400,29.28192184,-94.82086156,48167725600,48167725600,29.26752551,-94.83224709,67
48167725700,48167725700,29.2650154,-94.84310289,48167725600,48167725600,29.26752551,-94.83224709,34
48167725800,48167725800,29.28280543,-94.85865346,48167725600,48167725600,29.26752551,-94.83224709,84
48167725900,48167725900,29.26408141,-94.86283411,48167725600,48167725600,29.26752551,-94.83224709,18
48167726000,48167726000,29.2629553,-94.92364497,48167725600,48167725600,29.26752551,-94.83224709,18
48167726200,48167726200,29.35881487,-94.9142023,48167725600,48167725600,29.26752551,-94.83224709,22
48167724000,48167724000,29.32312717,-94.82600765,48167725800,48167725800,29.28280543,-94.85865346,5
48167724101,48167724101,29.32588338,-94.75624191,48167725800,48167725800,29.28280543,-94.85865346,12
48167724300,48167724300,29.30771212,-94.78036204,48167725800,48167725800,29.28280543,-94.85865346,15
48167724700,48167724700,29.29460409,-94.7998089,48167725800,48167725800,29.28280543,-94.85865346,13
48167724800,48167724800,29.2920594,-94.79279217,48167725800,48167725800,29.28280543,-94.85865346,15
48167725700,48167725700,29.2650154,-94.84310289,48167725800,48167725800,29.28280543,-94.85865346,22
48167725900,48167725900,29.26408141,-94.86283411,48167725800,48167725800,29.28280543,-94.85865346,24
48167723700,48167723700,29.34359668,-94.98444019,48167725900,48167725900,29.26408141,-94.86283411,14
48167724000,48167724000,29.32312717,-94.82600765,48167725900,48167725900,29.26408141,-94.86283411,5
48167724101,48167724101,29.32588338,-94.75624191,48167725900,48167725900,29.26408141,-94.86283411,15
48167724200,48167724200,29.31972347,-94.77226327,48167725900,48167725900,29.26408141,-94.86283411,32
48167724300,48167724300,29.30771212,-94.78036204,48167725900,48167725900,29.26408141,-94.86283411,30
48167724400,48167724400,29.29900804,-94.78439453,48167725900,48167725900,29.26408141,-94.86283411,21
48167724500,48167724500,29.30375087,-94.79451963,48167725900,48167725900,29.26408141,-94.86283411,16
48167724600,48167724600,29.29765354,-94.80807314,48167725900,48167725900,29.26408141,-94.86283411,47
48167724700,48167724700,29.29460409,-94.7998089,48167725900,48167725900,29.26408141,-94.86283411,24
48167724800,48167724800,29.2920594,-94.79279217,48167725900,48167725900,29.26408141,-94.86283411,19
48167724900,48167724900,29.28692002,-94.80139616,48167725900,48167725900,29.26408141,-94.86283411,24
48167725000,48167725000,29.28311847,-94.80819102,48167725900,48167725900,29.26408141,-94.86283411,27
48167725100,48167725100,29.29077159,-94.80957772,48167725900,48167725900,29.26408141,-94.86283411,40
48167725200,48167725200,29.29048997,-94.82163846,48167725900,48167725900,29.26408141,-94.86283411,33
48167725300,48167725300,29.28617398,-94.82691835,48167725900,48167725900,29.26408141,-94.86283411,42
48167725400,48167725400,29.28192184,-94.82086156,48167725900,48167725900,29.26408141,-94.86283411,84
48167725500,48167725500,29.2754125,-94.81908577,48167725900,48167725900,29.26408141,-94.86283411,17
48167725600,48167725600,29.26752551,-94.83224709,48167725900,48167725900,29.26408141,-94.86283411,97
48167725700,48167725700,29.2650154,-94.84310289,48167725900,48167725900,29.26408141,-94.86283411,48
48167725800,48167725800,29.28280543,-94.85865346,48167725900,48167725900,29.26408141,-94.86283411,112
48167726000,48167726000,29.2629553,-94.92364497,48167725900,48167725900,29.26408141,-94.86283411,28
48167726100,48167726100,29.18331429,-95.02129433,48167725900,48167725900,29.26408141,-94.86283411,15
48167726200,48167726200,29.35881487,-94.9142023,48167725900,48167725900,29.26408141,-94.86283411,19
48167724101,48167724101,29.32588338,-94.75624191,48167726100,48167726100,29.18331429,-95.02129433,10
48167724300,48167724300,29.30771212,-94.78036204,48167726100,48167726100,29.18331429,-95.02129433,14
48167724900,48167724900,29.28692002,-94.80139616,48167726100,48167726100,29.18331429,-95.02129433,11
48167725000,48167725000,29.28311847,-94.80819102,48167726100,48167726100,29.18331429,-95.02129433,17
48167725100,48167725100,29.29077159,-94.80957772,48167726100,48167726100,29.18331429,-95.02129433,14
48167725200,48167725200,29.29048997,-94.82163846,48167726100,48167726100,29.18331429,-95.02129433,11
48167725400,48167725400,29.28192184,-94.82086156,48167726100,48167726100,29.18331429,-95.02129433,27
48167725600,48167725600,29.26752551,-94.83224709,48167726100,48167726100,29.18331429,-95.02129433,39
48167725700,48167725700,29.2650154,-94.84310289,48167726100,48167726100,29.18331429,-95.02129433,22
48167725800,48167725800,29.28280543,-94.85865346,48167726100,48167726100,29.18331429,-95.02129433,32
48167725900,48167725900,29.26408141,-94.86283411,48167726100,48167726100,29.18331429,-95.02129433,23
48167726000,48167726000,29.2629553,-94.92364497,48167726100,48167726100,29.18331429,-95.02129433,18
48039661700,48039661700,29.2267496,-95.20838522,48167726200,48167726200,29.35881487,-94.9142023,19
48167720501,48167720501,29.49959273,-95.14052218,48167726200,48167726200,29.35881487,-94.9142023,31
48167720502,48167720502,29.48402686,-95.1170504,48167726200,48167726200,29.35881487,-94.9142023,107
48167720503,48167720503,29.4798459,-95.15047693,48167726200,48167726200,29.35881487,-94.9142023,155
48167720600,48167720600,29.45045737,-95.14949846,48167726200,48167726200,29.35881487,-94.9142023,150
48167720700,48167720700,29.49228779,-95.09258722,48167726200,48167726200,29.35881487,-94.9142023,92
48167720800,48167720800,29.4682135,-95.07322853,48167726200,48167726200,29.35881487,-94.9142023,39
48167720900,48167720900,29.4553281,-95.05966552,48167726200,48167726200,29.35881487,-94.9142023,49
48167721000,48167721000,29.46181262,-95.00502715,48167726200,48167726200,29.35881487,-94.9142023,36
48167721100,48167721100,29.480387,-95.02409563,48167726200,48167726200,29.35881487,-94.9142023,68
48167721201,48167721201,29.51489218,-95.05008227,48167726200,48167726200,29.35881487,-94.9142023,185
48167721202,48167721202,29.50272513,-95.02749556,48167726200,48167726200,29.35881487,-94.9142023,63
48167721400,48167721400,29.53373491,-95.04890518,48167726200,48167726200,29.35881487,-94.9142023,73
48167721900,48167721900,29.42886574,-94.99065866,48167726200,48167726200,29.35881487,-94.9142023,142
48167722001,48167722001,29.41994974,-94.91219729,48167726200,48167726200,29.35881487,-94.9142023,246
48167722002,48167722002,29.40131963,-94.9310115,48167726200,48167726200,29.35881487,-94.9142023,92
48167722100,48167722100,29.40242569,-94.90888602,48167726200,48167726200,29.35881487,-94.9142023,218
48167722200,48167722200,29.39009698,-94.90147139,48167726200,48167726200,29.35881487,-94.9142023,22
48167722300,48167722300,29.39011899,-94.9240602,48167726200,48167726200,29.35881487,-94.9142023,96
48167722600,48167722600,29.38821784,-94.96500842,48167726200,48167726200,29.35881487,-94.9142023,21
48167722700,48167722700,29.38696049,-94.98957667,48167726200,48167726200,29.35881487,-94.9142023,42
48167722800,48167722800,29.3657666,-94.96463672,48167726200,48167726200,29.35881487,-94.9142023,28
48167722900,48167722900,29.36326242,-94.98003792,48167726200,48167726200,29.35881487,-94.9142023,33
48167723000,48167723000,29.37380575,-94.98671006,48167726200,48167726200,29.35881487,-94.9142023,34
48167723100,48167723100,29.39182119,-95.01336641,48167726200,48167726200,29.35881487,-94.9142023,45
48167723200,48167723200,29.37204628,-95.0248537,48167726200,48167726200,29.35881487,-94.9142023,73
48167723300,48167723300,29.40146632,-95.0688308,48167726200,48167726200,29.35881487,-94.9142023,160
48167723400,48167723400,29.41057963,-95.13973611,48167726200,48167726200,29.35881487,-94.9142023,171
48167723501,48167723501,29.35538572,-95.07056015,48167726200,48167726200,29.35881487,-94.9142023,9
48167723502,48167723502,29.35383436,-95.12596091,48167726200,48167726200,29.35881487,-94.9142023,211
48167723600,48167723600,29.28959937,-95.03422723,48167726200,48167726200,29.35881487,-94.9142023,91
48167723700,48167723700,29.34359668,-94.98444019,48167726200,48167726200,29.35881487,-94.9142023,19
48167723800,48167723800,29.33164604,-94.94341713,48167726200,48167726200,29.35881487,-94.9142023,77
48167725300,48167725300,29.28617398,-94.82691835,48167726200,48167726200,29.35881487,-94.9142023,19
48167725900,48167725900,29.26408141,-94.86283411,48167726200,48167726200,29.35881487,-94.9142023,18
48167726100,48167726100,29.18331429,-95.02129433,48167726200,48167726200,29.35881487,-94.9142023,14
48015760100,48015760100,29.66414684,-96.10298016,48201100000,48201100000,29.79708741,-95.33217039,20
48015760200,48015760200,29.78282149,-96.1076332,48201100000,48201100000,29.79708741,-95.33217039,59
48015760300,48015760300,29.79320213,-96.24914502,48201100000,48201100000,29.79708741,-95.33217039,78
48015760400,48015760400,29.96095862,-96.45448821,48201100000,48201100000,29.79708741,-95.33217039,40
48015760501,48015760501,30.02949638,-96.28302337,48201100000,48201100000,29.79708741,-95.33217039,48
48015760502,48015760502,29.9419465,-96.17884266,48201100000,48201100000,29.79708741,-95.33217039,36
48039660100,48039660100,29.55237873,-95.23175241,48201100000,48201100000,29.79708741,-95.33217039,141
48039660200,48039660200,29.5123357,-95.23714218,48201100000,48201100000,29.79708741,-95.33217039,154
48039660300,48039660300,29.54406129,-95.26109153,48201100000,48201100000,29.79708741,-95.33217039,287
48039660400,48039660400,29.57580351,-95.27143199,48201100000,48201100000,29.79708741,-95.33217039,315
48039660500,48039660500,29.5778347,-95.3180474,48201100000,48201100000,29.79708741,-95.33217039,267
48039660601,48039660601,29.57156008,-95.36953288,48201100000,48201100000,29.79708741,-95.33217039,420
48039660602,48039660602,29.53281004,-95.41160511,48201100000,48201100000,29.79708741,-95.33217039,1161
48039660701,48039660701,29.54945946,-95.35809464,48201100000,48201100000,29.79708741,-95.33217039,491
48039660702,48039660702,29.50913634,-95.36363401,48201100000,48201100000,29.79708741,-95.33217039,417
48039660801,48039660801,29.55307529,-95.30993583,48201100000,48201100000,29.79708741,-95.33217039,227
48039660802,48039660802,29.53973551,-95.30516281,48201100000,48201100000,29.79708741,-95.33217039,229
48039660900,48039660900,29.50593098,-95.28771153,48201100000,48201100000,29.79708741,-95.33217039,97
48039661000,48039661000,29.46626722,-95.29753616,48201100000,48201100000,29.79708741,-95.33217039,99
48039661100,48039661100,29.44099022,-95.22842556,48201100000,48201100000,29.79708741,-95.33217039,42
48039661200,48039661200,29.41540313,-95.23766896,48201100000,48201100000,29.79708741,-95.33217039,33
48039661300,48039661300,29.42824844,-95.25816383,48201100000,48201100000,29.79708741,-95.33217039,36
48039661400,48039661400,29.40908579,-95.25990554,48201100000,48201100000,29.79708741,-95.33217039,112
48039661501,48039661501,29.4390005,-95.32438928,48201100000,48201100000,29.79708741,-95.33217039,60
48039661502,48039661502,29.39187761,-95.31191808,48201100000,48201100000,29.79708741,-95.33217039,54
48039661601,48039661601,29.39109375,-95.21233718,48201100000,48201100000,29.79708741,-95.33217039,90
48039661602,48039661602,29.35186939,-95.25161676,48201100000,48201100000,29.79708741,-95.33217039,44
48039661700,48039661700,29.2267496,-95.20838522,48201100000,48201100000,29.79708741,-95.33217039,34
48039661800,48039661800,29.36735064,-95.37414358,48201100000,48201100000,29.79708741,-95.33217039,128
48039661900,48039661900,29.35259388,-95.49676933,48201100000,48201100000,29.79708741,-95.33217039,168
48039662000,48039662000,29.2295172,-95.6851081,48201100000,48201100000,29.79708741,-95.33217039,36
48039662100,48039662100,29.1968829,-95.50985132,48201100000,48201100000,29.79708741,-95.33217039,49
48039662200,48039662200,29.25422637,-95.40066328,48201100000,48201100000,29.79708741,-95.33217039,63
48039662300,48039662300,29.17545428,-95.42294532,48201100000,48201100000,29.79708741,-95.33217039,41
48039662400,48039662400,29.19797998,-95.34683347,48201100000,48201100000,29.79708741,-95.33217039,55
48039662500,48039662500,29.11817534,-95.54203842,48201100000,48201100000,29.79708741,-95.33217039,47
48039662800,48039662800,29.01854224,-95.69764984,48201100000,48201100000,29.79708741,-95.33217039,37
48039663100,48039663100,29.08437165,-95.47516422,48201100000,48201100000,29.79708741,-95.33217039,58
48039663200,48039663200,29.05234714,-95.44888179,48201100000,48201100000,29.79708741,-95.33217039,40
48039663300,48039663300,29.0367779,-95.44265546,48201100000,48201100000,29.79708741,-95.33217039,19
48039663400,48039663400,29.02503384,-95.45288876,48201100000,48201100000,29.79708741,-95.33217039,52
48039663600,48039663600,29.05058431,-95.42485836,48201100000,48201100000,29.79708741,-95.33217039,34
48039663700,48039663700,29.05789076,-95.41245918,48201100000,48201100000,29.79708741,-95.33217039,37
48039664200,48039664200,29.0496368,-95.23572448,48201100000,48201100000,29.79708741,-95.33217039,15
48071710100,48071710100,29.85880064,-94.85543713,48201100000,48201100000,29.79708741,-95.33217039,133
48071710200,48071710200,29.76430075,-94.84476147,48201100000,48201100000,29.79708741,-95.33217039,313
48071710300,48071710300,29.83681367,-94.63301171,48201100000,48201100000,29.79708741,-95.33217039,37
48071710401,48071710401,29.76665402,-94.42229875,48201100000,48201100000,29.79708741,-95.33217039,31
48071710500,48071710500,29.65572473,-94.58278475,48201100000,48201100000,29.79708741,-95.33217039,26
48071710600,48071710600,29.628639,-94.84752482,48201100000,48201100000,29.79708741,-95.33217039,2
48089750100,48089750100,29.61434609,-96.33971993,48201100000,48201100000,29.79708741,-95.33217039,25
48089750200,48089750200,29.45352845,-96.51535645,48201100000,48201100000,29.79708741,-95.33217039,13
48089750300,48089750300,29.62306474,-96.7030219,48201100000,48201100000,29.79708741,-95.33217039,37
48089750400,48089750400,29.80236013,-96.526319,48201100000,48201100000,29.79708741,-95.33217039,35
48089750500,48089750500,29.66948416,-96.54648274,48201100000,48201100000,29.79708741,-95.33217039,25
48157670101,48157670101,29.58858178,-95.45227544,48201100000,48201100000,29.79708741,-95.33217039,131
48157670102,48157670102,29.58453793,-95.46389077,48201100000,48201100000,29.79708741,-95.33217039,112
48157670200,48157670200,29.59395456,-95.47631852,48201100000,48201100000,29.79708741,-95.33217039,187
48157670300,48157670300,29.59513005,-95.48786681,48201100000,48201100000,29.79708741,-95.33217039,101
48157670400,48157670400,29.6082382,-95.50078227,48201100000,48201100000,29.79708741,-95.33217039,141
48157670500,48157670500,29.61218068,-95.52014982,48201100000,48201100000,29.79708741,-95.33217039,129
48157670601,48157670601,29.59050896,-95.51519349,48201100000,48201100000,29.79708741,-95.33217039,237
48157670602,48157670602,29.58959113,-95.49885149,48201100000,48201100000,29.79708741,-95.33217039,60
48157670700,48157670700,29.56412871,-95.46559408,48201100000,48201100000,29.79708741,-95.33217039,176
48157670800,48157670800,29.52330573,-95.46689334,48201100000,48201100000,29.79708741,-95.33217039,340
48157670901,48157670901,29.55024881,-95.52648879,48201100000,48201100000,29.79708741,-95.33217039,292
48157670902,48157670902,29.54760807,-95.48352181,48201100000,48201100000,29.79708741,-95.33217039,182
48157671001,48157671001,29.57232788,-95.55197163,48201100000,48201100000,29.79708741,-95.33217039,160
48157671002,48157671002,29.5732823,-95.53256062,48201100000,48201100000,29.79708741,-95.33217039,166
48157671100,48157671100,29.59241444,-95.54803653,48201100000,48201100000,29.79708741,-95.33217039,163
48157671200,48157671200,29.60468161,-95.53580193,48201100000,48201100000,29.79708741,-95.33217039,145
48157671300,48157671300,29.61105564,-95.55277394,48201100000,48201100000,29.79708741,-95.33217039,64
48157671400,48157671400,29.61461336,-95.5742027,48201100000,48201100000,29.79708741,-95.33217039,151
48157671501,48157671501,29.59437404,-95.57296163,48201100000,48201100000,29.79708741,-95.33217039,200
48157671502,48157671502,29.57717293,-95.57085109,48201100000,48201100000,29.79708741,-95.33217039,53
48157671601,48157671601,29.59854199,-95.60452331,48201100000,48201100000,29.79708741,-95.33217039,171
48157671602,48157671602,29.59220836,-95.58754949,48201100000,48201100000,29.79708741,-95.33217039,82
48157671700,48157671700,29.6135178,-95.59504547,48201100000,48201100000,29.79708741,-95.33217039,151
48157671800,48157671800,29.62984239,-95.55835848,48201100000,48201100000,29.79708741,-95.33217039,69
48157671900,48157671900,29.65192951,-95.58734093,48201100000,48201100000,29.79708741,-95.33217039,113
48157672001,48157672001,29.64500035,-95.60830655,48201100000,48201100000,29.79708741,-95.33217039,206
48157672002,48157672002,29.6412515,-95.5892779,48201100000,48201100000,29.79708741,-95.33217039,148
48157672100,48157672100,29.61361349,-95.62323673,48201100000,48201100000,29.79708741,-95.33217039,120
48157672200,48157672200,29.62954015,-95.63796948,48201100000,48201100000,29.79708741,-95.33217039,105
48157672301,48157672301,29.65647357,-95.63435474,48201100000,48201100000,29.79708741,-95.33217039,143
48157672302,48157672302,29.643295,-95.63105929,48201100000,48201100000,29.79708741,-95.33217039,210
48157672400,48157672400,29.67145204,-95.63197294,48201100000,48201100000,29.79708741,-95.33217039,144
48157672500,48157672500,29.68569816,-95.6542869,48201100000,48201100000,29.79708741,-95.33217039,125
48157672601,48157672601,29.69672971,-95.67717496,48201100000,48201100000,29.79708741,-95.33217039,139
48157672602,48157672602,29.68536155,-95.67488624,48201100000,48201100000,29.79708741,-95.33217039,138
48157672701,48157672701,29.66537772,-95.66258732,48201100000,48201100000,29.79708741,-95.33217039,235
48157672702,48157672702,29.64290479,-95.66915757,48201100000,48201100000,29.79708741,-95.33217039,130
48157672800,48157672800,29.62223121,-95.66680786,48201100000,48201100000,29.79708741,-95.33217039,127
48157672900,48157672900,29.67293927,-95.71495385,48201100000,48201100000,29.79708741,-95.33217039,854
48157673001,48157673001,29.74371813,-95.76148369,48201100000,48201100000,29.79708741,-95.33217039,211
48157673002,48157673002,29.71878624,-95.72696646,48201100000,48201100000,29.79708741,-95.33217039,187
48157673003,48157673003,29.71565878,-95.76109562,48201100000,48201100000,29.79708741,-95.33217039,348
48157673101,48157673101,29.74138074,-95.81883124,48201100000,48201100000,29.79708741,-95.33217039,1407
48157673102,48157673102,29.71877576,-95.78709911,48201100000,48201100000,29.79708741,-95.33217039,408
48157673200,48157673200,29.71744309,-95.92966279,48201100000,48201100000,29.79708741,-95.33217039,296
48157673300,48157673300,29.64755664,-95.90106268,48201100000,48201100000,29.79708741,-95.33217039,160
48157673400,48157673400,29.64515119,-95.78901766,48201100000,48201100000,29.79708741,-95.33217039,455
48157673500,48157673500,29.64159681,-95.72800251,48201100000,48201100000,29.79708741,-95.33217039,159
48157673600,48157673600,29.61077697,-95.72874038,48201100000,48201100000,29.79708741,-95.33217039,138
48157673800,48157673800,29.58716349,-95.71165663,48201100000,48201100000,29.79708741,-95.33217039,183
48157673901,48157673901,29.59196418,-95.66928362,48201100000,48201100000,29.79708741,-95.33217039,255
48157673902,48157673902,29.59442794,-95.64789059,48201100000,48201100000,29.79708741,-95.33217039,352
48157674000,48157674000,29.58641203,-95.61995435,48201100000,48201100000,29.79708741,-95.33217039,233
48157674100,48157674100,29.57912329,-95.59959864,48201100000,48201100000,29.79708741,-95.33217039,169
48157674200,48157674200,29.57150322,-95.62147257,48201100000,48201100000,29.79708741,-95.33217039,218
48157674300,48157674300,29.5635648,-95.57760903,48201100000,48201100000,29.79708741,-95.33217039,295
48157674400,48157674400,29.54496724,-95.60488338,48201100000,48201100000,29.79708741,-95.33217039,675
48157674501,48157674501,29.5244231,-95.52646195,48201100000,48201100000,29.79708741,-95.33217039,373
48157674502,48157674502,29.47721119,-95.50188951,48201100000,48201100000,29.79708741,-95.33217039,523
48157674601,48157674601,29.55649439,-95.68049256,48201100000,48201100000,29.79708741,-95.33217039,117
48157674602,48157674602,29.53067347,-95.62774541,48201100000,48201100000,29.79708741,-95.33217039,229
48157674603,48157674603,29.54351029,-95.69125585,48201100000,48201100000,29.79708741,-95.33217039,138
48157674604,48157674604,29.54856794,-95.71571229,48201100000,48201100000,29.79708741,-95.33217039,107
48157674700,48157674700,29.56847546,-95.72183477,48201100000,48201100000,29.79708741,-95.33217039,254
48157674800,48157674800,29.56655941,-95.77178321,48201100000,48201100000,29.79708741,-95.33217039,73
48157674900,48157674900,29.59453395,-95.7721385,48201100000,48201100000,29.79708741,-95.33217039,27
48157675000,48157675000,29.56629252,-95.79353933,48201100000,48201100000,29.79708741,-95.33217039,22
48157675100,48157675100,29.54949916,-95.7719314,48201100000,48201100000,29.79708741,-95.33217039,143
48157675200,48157675200,29.54316469,-95.79568464,48201100000,48201100000,29.79708741,-95.33217039,45
48157675300,48157675300,29.54556755,-95.82418003,48201100000,48201100000,29.79708741,-95.33217039,56
48157675400,48157675400,29.52238109,-95.87430984,48201100000,48201100000,29.79708741,-95.33217039,92
48157675500,48157675500,29.4689699,-95.66865785,48201100000,48201100000,29.79708741,-95.33217039,334
48157675600,48157675600,29.3779646,-95.71020094,48201100000,48201100000,29.79708741,-95.33217039,136
48157675700,48157675700,29.36400091,-95.86045156,48201100000,48201100000,29.79708741,-95.33217039,106
