h_sector,h_lat,h_lon,,,,,,,,,
48015760100,29.66414684,-96.10298016,,,,,,,48015760100,29.66414684,-96.10298016
48015760200,29.78282149,-96.1076332,,,,,,,48015760100,29.66414684,-96.10298016
48015760300,29.79320213,-96.24914502,,,,,,,48015760200,29.78282149,-96.1076332
48015760400,29.96095862,-96.45448821,,,,,,,48015760200,29.78282149,-96.1076332
48015760501,30.02949638,-96.28302337,,,,,,,48015760200,29.78282149,-96.1076332
48015760502,29.9419465,-96.17884266,,,,,,,48015760200,29.78282149,-96.1076332
48039660100,29.55237873,-95.23175241,,,,,,,48015760200,29.78282149,-96.1076332
48039660200,29.5123357,-95.23714218,,,,,,,48015760200,29.78282149,-96.1076332
48039660300,29.54406129,-95.26109153,,,,,,,48015760200,29.78282149,-96.1076332
48039660400,29.57580351,-95.27143199,,,,,,,48015760200,29.78282149,-96.1076332
48039660500,29.5778347,-95.3180474,,,,,,,48015760300,29.79320213,-96.24914502
48039660601,29.57156008,-95.36953288,,,,,,,48015760300,29.79320213,-96.24914502
48039660602,29.53281004,-95.41160511,,,,,,,48015760300,29.79320213,-96.24914502
48039660701,29.54945946,-95.35809464,,,,,,,48015760300,29.79320213,-96.24914502
48039660702,29.50913634,-95.36363401,,,,,,,48015760300,29.79320213,-96.24914502
48039660801,29.55307529,-95.30993583,,,,,,,48015760300,29.79320213,-96.24914502
48039660802,29.53973551,-95.30516281,,,,,,,48015760300,29.79320213,-96.24914502
48039660900,29.50593098,-95.28771153,,,,,,,48015760300,29.79320213,-96.24914502
48039661000,29.46626722,-95.29753616,,,,,,,48015760300,29.79320213,-96.24914502
48039661100,29.44099022,-95.22842556,,,,,,,48015760400,29.96095862,-96.45448821
48039661200,29.41540313,-95.23766896,,,,,,,48015760400,29.96095862,-96.45448821
48039661300,29.42824844,-95.25816383,,,,,,,48015760400,29.96095862,-96.45448821
48039661400,29.40908579,-95.25990554,,,,,,,48015760400,29.96095862,-96.45448821
48039661501,29.4390005,-95.32438928,,,,,,,48015760400,29.96095862,-96.45448821
48039661502,29.39187761,-95.31191808,,,,,,,48015760501,,
48039661601,29.39109375,-95.21233718,,,,,,,48015760501,,
48039661602,29.35186939,-95.25161676,,,,,,,48015760501,,
48039661700,29.2267496,-95.20838522,,,,,,,48015760501,,
48039661800,29.36735064,-95.37414358,,,,,,,48015760501,30.02949638,-96.28302337
48039661900,29.35259388,-95.49676933,,,,,,,48015760502,29.9419465,-96.17884266
48039662000,29.2295172,-95.6851081,,,,,,,48015760502,,
48039662100,29.1968829,-95.50985132,,,,,,,48015760502,,
48039662200,29.25422637,-95.40066328,,,,,,,48015760502,,
48039662300,29.17545428,-95.42294532,,,,,,,48015760502,,
48039662400,29.19797998,-95.34683347,,,,,,,48015760502,,
48039662500,29.11817534,-95.54203842,,,,,,,48015760502,,
48039662600,29.1101486,-95.64410668,,,,,,,48039660100,,
48039662700,29.13926842,-95.78233537,,,,,,,48039660200,,
48039662800,29.01854224,-95.69764984,,,,,,,48039660300,,
48039662900,29.05950945,-95.61220737,,,,,,,48039660300,,
48039663000,29.00762339,-95.53829521,,,,,,,48039660300,,
48039663100,29.08437165,-95.47516422,,,,,,,48039660300,,
48039663200,29.05234714,-95.44888179,,,,,,,48039660300,,
48039663300,29.0367779,-95.44265546,,,,,,,48039660300,,
48039663400,29.02503384,-95.45288876,,,,,,,48039660300,,
48039663500,29.02638527,-95.42760382,,,,,,,48039660300,,
48039663600,29.05058431,-95.42485836,,,,,,,48039660300,,
48039663700,29.05789076,-95.41245918,,,,,,,48039660300,,
48039663800,29.02957691,-95.41058212,,,,,,,48039660300,,
48039663900,29.01406765,-95.40387811,,,,,,,48039660300,,
48039664000,29.06424405,-95.38276581,,,,,,,48039660300,,
48039664100,29.0814244,-95.31797924,,,,,,,48039660300,,
48039664200,29.0496368,-95.23572448,,,,,,,48039660400,,
48039664300,28.96811637,-95.36375648,,,,,,,48039660400,,
48039664400,28.91471444,-95.38251199,,,,,,,48039660400,,
48039664501,28.92675696,-95.53023815,,,,,,,48039660500,,
48071710100,29.85880064,-94.85543713,,,,,,,48039660500,,
48071710200,29.76430075,-94.84476147,,,,,,,48039660500,,
48071710300,29.83681367,-94.63301171,,,,,,,48039660500,,
48071710401,29.76665402,-94.42229875,,,,,,,48039660500,,
48071710500,29.65572473,-94.58278475,,,,,,,48039660500,,
48071710600,29.628639,-94.84752482,,,,,,,48039660500,,
48089750100,29.61434609,-96.33971993,,,,,,,48039660500,,
48089750200,29.45352845,-96.51535645,,,,,,,48039660500,,
48089750300,29.62306474,-96.7030219,,,,,,,48039660500,,
48089750400,29.80236013,-96.526319,,,,,,,48039660500,,
48089750500,29.66948416,-96.54648274,,,,,,,48039660500,,
48157670101,29.58858178,-95.45227544,,,,,,,48039660500,,
48157670102,29.58453793,-95.46389077,,,,,,,48039660500,,
48157670200,29.59395456,-95.47631852,,,,,,,48039660500,,
48157670300,29.59513005,-95.48786681,,,,,,,48039660500,,
48157670400,29.6082382,-95.50078227,,,,,,,48039660500,,
48157670500,29.61218068,-95.52014982,,,,,,,48039660500,,
48157670601,29.59050896,-95.51519349,,,,,,,48039660500,,
48157670602,29.58959113,-95.49885149,,,,,,,48039660500,,
48157670700,29.56412871,-95.46559408,,,,,,,48039660500,,
48157670800,29.52330573,-95.46689334,,,,,,,48039660500,,
48157670901,29.55024881,-95.52648879,,,,,,,48039660500,,
48157670902,29.54760807,-95.48352181,,,,,,,48039660500,,
48157671001,29.57232788,-95.55197163,,,,,,,48039660500,,
48157671002,29.5732823,-95.53256062,,,,,,,48039660500,,
48157671100,29.59241444,-95.54803653,,,,,,,48039660500,,
48157671200,29.60468161,-95.53580193,,,,,,,48039660500,,
48157671300,29.61105564,-95.55277394,,,,,,,48039660500,,
48157671400,29.61461336,-95.5742027,,,,,,,48039660500,,
48157671501,29.59437404,-95.57296163,,,,,,,48039660500,,
48157671502,29.57717293,-95.57085109,,,,,,,48039660500,,
48157671601,29.59854199,-95.60452331,,,,,,,48039660500,,
48157671602,29.59220836,-95.58754949,,,,,,,48039660500,,
48157671700,29.6135178,-95.59504547,,,,,,,48039660500,,
48157671800,29.62984239,-95.55835848,,,,,,,48039660601,,
48157671900,29.65192951,-95.58734093,,,,,,,48039660601,,
48157672001,29.64500035,-95.60830655,,,,,,,48039660601,,
48157672002,29.6412515,-95.5892779,,,,,,,48039660602,,
48157672100,29.61361349,-95.62323673,,,,,,,48039660602,,
48157672200,29.62954015,-95.63796948,,,,,,,48039660602,,
48157672301,29.65647357,-95.63435474,,,,,,,48039660602,,
48157672302,29.643295,-95.63105929,,,,,,,48039660602,,
48157672400,29.67145204,-95.63197294,,,,,,,48039660602,,
48157672500,29.68569816,-95.6542869,,,,,,,48039660602,,
48157672601,29.69672971,-95.67717496,,,,,,,48039660602,,
48157672602,29.68536155,-95.67488624,,,,,,,48039660602,,
48157672701,29.66537772,-95.66258732,,,,,,,48039660602,,
48157672702,29.64290479,-95.66915757,,,,,,,48039660602,,
48157672800,29.62223121,-95.66680786,,,,,,,48039660602,,
48157672900,29.67293927,-95.71495385,,,,,,,48039660602,,
48157673001,29.74371813,-95.76148369,,,,,,,48039660602,,
48157673002,29.71878624,-95.72696646,,,,,,,48039660602,,
48157673003,29.71565878,-95.76109562,,,,,,,48039660602,,
48157673101,29.74138074,-95.81883124,,,,,,,48039660602,,
48157673102,29.71877576,-95.78709911,,,,,,,48039660602,,
48157673200,29.71744309,-95.92966279,,,,,,,48039660602,,
48157673300,29.64755664,-95.90106268,,,,,,,48039660602,,
48157673400,29.64515119,-95.78901766,,,,,,,48039660602,,
48157673500,29.64159681,-95.72800251,,,,,,,48039660701,,
48157673600,29.61077697,-95.72874038,,,,,,,48039660702,,
48157673700,29.61961009,-95.70465629,,,,,,,48039660801,,
48157673800,29.58716349,-95.71165663,,,,,,,48039660801,,
48157673901,29.59196418,-95.66928362,,,,,,,48039660900,,
48157673902,29.59442794,-95.64789059,,,,,,,48039660900,,
48157674000,29.58641203,-95.61995435,,,,,,,48039661000,,
48157674100,29.57912329,-95.59959864,,,,,,,48039661000,,
48157674200,29.57150322,-95.62147257,,,,,,,48039661000,,
48157674300,29.5635648,-95.57760903,,,,,,,48039661000,,
48157674400,29.54496724,-95.60488338,,,,,,,48039661100,,
48157674501,29.5244231,-95.52646195,,,,,,,48039661100,,
48157674502,29.47721119,-95.50188951,,,,,,,48039661100,,
48157674601,29.55649439,-95.68049256,,,,,,,48039661100,,
48157674602,29.53067347,-95.62774541,,,,,,,48039661100,,
48157674603,29.54351029,-95.69125585,,,,,,,48039661100,,
48157674604,29.54856794,-95.71571229,,,,,,,48039661100,,
48157674700,29.56847546,-95.72183477,,,,,,,48039661100,,
48157674800,29.56655941,-95.77178321,,,,,,,48039661100,,
48157674900,29.59453395,-95.7721385,,,,,,,48039661100,,
48157675000,29.56629252,-95.79353933,,,,,,,48039661100,,
48157675100,29.54949916,-95.7719314,,,,,,,48039661100,,
48157675200,29.54316469,-95.79568464,,,,,,,48039661200,,
48157675300,29.54556755,-95.82418003,,,,,,,48039661200,,
48157675400,29.52238109,-95.87430984,,,,,,,48039661200,,
48157675500,29.4689699,-95.66865785,,,,,,,48039661200,,
48157675600,29.3779646,-95.71020094,,,,,,,48039661200,,
48157675700,29.36400091,-95.86045156,,,,,,,48039661200,,
48157675800,29.52918464,-95.97254131,,,,,,,48039661200,,
48167720100,29.54302214,-95.20982577,,,,,,,48039661200,,
48167720200,29.51421329,-95.1823187,,,,,,,48039661200,,
48167720301,29.52079563,-95.20028398,,,,,,,48039661200,,
48167720302,29.49861842,-95.21590152,,,,,,,48039661200,,
48167720400,29.48368761,-95.19566701,,,,,,,48039661200,,
48167720501,29.49959273,-95.14052218,,,,,,,48039661200,,
48167720502,29.48402686,-95.1170504,,,,,,,48039661200,,
48167720503,29.4798459,-95.15047693,,,,,,,48039661200,,
48167720600,29.45045737,-95.14949846,,,,,,,48039661200,,
48167720700,29.49228779,-95.09258722,,,,,,,48039661200,,
48167720800,29.4682135,-95.07322853,,,,,,,48039661200,,
48167720900,29.4553281,-95.05966552,,,,,,,48039661200,,
48167721000,29.46181262,-95.00502715,,,,,,,48039661200,,
48167721100,29.480387,-95.02409563,,,,,,,48039661200,,
48167721201,29.51489218,-95.05008227,,,,,,,48039661200,,
48167721202,29.50272513,-95.02749556,,,,,,,48039661300,,
48167721300,29.52039986,-95.08453765,,,,,,,48039661300,,
48167721400,29.53373491,-95.04890518,,,,,,,48039661400,,
48167721500,29.54749946,-95.05260002,,,,,,,48039661400,,
48167721600,29.52728798,-95.00700616,,,,,,,48039661400,,
48167721700,29.49673507,-94.97781187,,,,,,,48039661400,,
48167721800,29.48557254,-94.94496274,,,,,,,48039661400,,
48167721900,29.42886574,-94.99065866,,,,,,,48039661400,,
48167722001,29.41994974,-94.91219729,,,,,,,48039661400,,
48167722002,29.40131963,-94.9310115,,,,,,,48039661400,,
48167722100,29.40242569,-94.90888602,,,,,,,48039661400,,
48167722200,29.39009698,-94.90147139,,,,,,,48039661501,,
48167722300,29.39011899,-94.9240602,,,,,,,48039661502,,
48167722600,29.38821784,-94.96500842,,,,,,,48039661502,,
48167722700,29.38696049,-94.98957667,,,,,,,48039661601,,
48167722800,29.3657666,-94.96463672,,,,,,,48039661602,,
48167722900,29.36326242,-94.98003792,,,,,,,48039661602,,
