h_id,h_sector,h_lat,h_lon,h_Workers,Workers2016,Workers2015,Workers2014,Workers2013,Workers2012,Workers2011,Workers2010,Workers2009,Workers2008,Workers2007,Workers2006,Workers2005,Workers2004,Workers2003,Workers2002,d_id,d_sector,d_lat,d_lon
1,Sector 8,29.6987915,-95.2098515,907,774,782,849,753,814,868,801,777,926,924,874,762,744,674,834,1,Sector 1,29.1942643,-95.1667898
1,Sector 8,29.6987915,-95.2098515,223,230,296,258,185,179,164,204,264,359,357,193,324,300,332,206,2,Sector 2,29.1829815,-95.6401906
1,Sector 8,29.6987915,-95.2098515,3039,2796,2904,2711,2654,2614,2336,2228,2504,2490,2451,2176,2143,2222,1980,2021,3,Sector 3,29.4803873,-95.2866936
1,Sector 8,29.6987915,-95.2098515,1421,1398,1458,1245,1069,1046,1028,1038,1045,1061,1056,1147,1005,960,929,878,4,Sector 4,29.5132495,-95.539945
1,Sector 8,29.6987915,-95.2098515,4180,4615,4584,4691,4619,4516,4428,4269,4684,4829,4970,5106,4925,5215,5278,5341,5,Sector 5,29.6374507,-95.3108203
1,Sector 8,29.6987915,-95.2098515,1957,1979,2007,1974,1784,1758,1716,1877,1936,1966,1968,2158,2085,2216,2325,2238,6,Sector 6,29.6516129,-95.4641014
1,Sector 8,29.6987915,-95.2098515,427,386,334,309,341,319,222,229,271,227,225,229,187,214,172,200,7,Sector 7,29.6242447,-95.8964391
1,Sector 8,29.6987915,-95.2098515,2021,2083,2154,2160,2204,2070,2068,2252,2328,2111,2169,2309,2244,2148,2064,2167,9,Sector 9,29.6987447,-95.6599566
1,Sector 8,29.6987915,-95.2098515,3408,3564,3661,3548,3472,3447,3245,3437,3694,4000,4200,4438,4230,4270,4301,4452,10,Sector 10,29.7392491,-95.5184975
1,Sector 8,29.6987915,-95.2098515,17867,17943,18582,17786,17425,17179,17735,18382,19609,19745,19455,19768,20101,20024,20626,22084,11,Sector 11,29.7452418,-95.3666589
1,Sector 8,29.6987915,-95.2098515,12791,12658,12492,11395,10698,10517,10178,9326,10453,10496,10408,9617,9126,8463,8496,8842,12,Sector 12,29.6681125,-95.0502741
1,Sector 8,29.6987915,-95.2098515,1893,1845,1919,1936,1816,1819,1793,1700,2128,2079,2175,2178,2213,2082,2144,2207,13,Sector 13,29.8194315,-95.5180585
1,Sector 8,29.6987915,-95.2098515,1753,1831,1939,1955,1830,1634,1725,1736,1879,1896,1734,1822,1644,1609,1631,1527,14,Sector 14,29.5852766,-94.7047493
1,Sector 8,29.6987915,-95.2098515,1920,1924,1929,1984,1899,1902,1790,1775,2033,1901,1926,2126,2002,2059,2338,2225,15,Sector 15,29.8781997,-95.4654402
1,Sector 8,29.6987915,-95.2098515,1625,1735,1580,1562,1587,1423,1474,1596,1603,1775,1659,1563,1429,1395,1492,1509,16,Sector 16,29.8814437,-95.3618019
1,Sector 8,29.6987915,-95.2098515,2064,2111,2389,2297,2246,2352,1924,1685,1969,2119,1974,2273,2059,1963,1943,2051,17,Sector 17,29.8502378,-95.2479191
1,Sector 8,29.6987915,-95.2098515,1363,1267,1294,1273,1188,1145,1024,1189,1303,1182,1059,1223,1192,1172,1043,1116,18,Sector 18,29.8675793,-95.6774241
1,Sector 8,29.6987915,-95.2098515,2045,1939,1866,1908,1745,1725,1818,1875,1934,1936,1944,2124,1894,1864,1835,1894,19,Sector 19,29.9992377,-95.5717887
1,Sector 8,29.6987915,-95.2098515,146,103,118,115,94,106,69,90,119,94,137,95,143,131,133,102,20,Sector 20,29.9302685,-95.9538541
1,Sector 8,29.6987915,-95.2098515,1489,1583,1454,1434,1470,1385,1550,1539,1911,1878,1859,1488,1529,1455,1544,1648,21,Sector 21,30.0391699,-95.3377273
1,Sector 8,29.6987915,-95.2098515,2677,2453,2587,2642,2544,2499,1861,1699,1793,1719,1684,1583,1409,1363,1391,1483,22,Sector 22,29.9578635,-95.085083
1,Sector 8,29.6987915,-95.2098515,240,262,179,153,148,142,135,120,220,240,281,228,248,248,221,198,23,Sector 23,30.1293246,-94.7878595
1,Sector 8,29.6987915,-95.2098515,457,401,396,416,339,361,311,329,386,385,411,360,377,357,390,367,24,Sector 24,30.3016492,-95.3328725
1,Sector 8,29.6987915,-95.2098515,1070,1016,952,887,750,712,688,701,799,769,727,736,686,616,594,596,25,Sector 25,30.2596836,-95.7269317
